MFCCs1-deviation,MFCCs1-median,MFCCs10-deviation,MFCCs10-median,MFCCs11-deviation,MFCCs11-median,MFCCs12-deviation,MFCCs12-median,MFCCs13-deviation,MFCCs13-median,MFCCs2-deviation,MFCCs2-median,MFCCs3-deviation,MFCCs3-median,MFCCs4-deviation,MFCCs4-median,MFCCs5-deviation,MFCCs5-median,MFCCs6-deviation,MFCCs6-median,MFCCs7-deviation,MFCCs7-median,MFCCs8-deviation,MFCCs8-median,MFCCs9-deviation,MFCCs9-median,category,short-term-energy-deviation,short-term-energy-median,short-term-entropy-deviation,short-term-entropy-median,spectral-centroid1-deviation,spectral-centroid1-median,spectral-centroid2-deviation,spectral-centroid2-median,spectral-entropy-deviation,spectral-entropy-median,spectral-flux-deviation,spectral-flux-median,spectral-rolloff-deviation,spectral-rolloff-median,zero-crossing-deviation,zero-crossing-median
0.085463178,0.223436511,0.083866378,0.746995016,0.035798485,-2.018332446,0.083307607,0.026266551,0.074468817,-0.190504323,-0.233049102,0.00757941,0.054262549,2.807129885,0.047726889,0.122768273,0.011630974,0.000126009,-0.076289465,2.40E-05,0.017544562,0.7205,0.143063698,0.0675,0.038655519,-26.03707789,0,-0.019093699,0.002937867,0.056409748,0.024268417,-0.092801555,0.007887201,0.095540827,3.151489921,-0.106346109,0.109643452,0.023852126,0.502342825,0.119243871,0.004867837,0.062439423,0.492811601
0.105681364,0.127903034,0.576181347,0.937710733,0.145512163,0.490453541,0.172990327,0.300791182,0.06605771,-0.736488094,0.056042164,0.010434555,0.08416716,0.327761889,0.264825891,0.089465347,0.112663135,0.000417037,0.002322088,0.000161056,0.057552635,0.079735123,0.121163656,0.004172714,0.072477284,-21.3402702,2,0.56134877,0.007937228,0.144918859,0.009285371,0.065953122,0.006774349,0.130095861,2.940595458,0.363346413,0.207511124,0.097092966,0.107079856,0.140189263,0.008506528,0.360867309,0.058417997
0.112803601,0.195206022,-0.006780343,1.914618509,0.102969368,2.109609765,-0.019601012,0.28884778,0.093404016,0.25719256,0.066809617,0.010011111,0.070697228,0.434422821,0.040409721,0.25921826,0.07474627,0.000534993,0.165356122,0.000173817,0.088503765,0.0405,0.179483066,0.020583333,0.065091332,-25.93538659,1,0.190851532,0.013584465,0.129353414,0.000691538,0.205655742,0.000526279,0.111685867,3.135710883,0.18566808,0.101473164,0.06593824,0.166700434,-0.11932194,0.030144994,0.212416402,0.056046337
0.153774807,0.229550794,-0.062179656,0.273413456,0.106155773,-0.229970246,-0.117550583,0.188664521,0.076086578,-0.928889323,-0.218866054,0.004456509,0.07811068,2.532124751,-0.367813613,0.13137355,0.108032774,0.00035896,-0.073722383,0.000103022,0.119983678,0.505079826,-0.16764848,0.031204644,0.105801164,-18.11080106,0,0.092201809,0.026860254,0.199791298,0.102985819,-0.079922627,0.030329298,0.112927764,3.015006141,-0.024861492,0.130254263,0.09038315,0.358940147,-0.124216095,0.016534213,0.156760241,0.316515426
0.055759794,0.149675158,0.026964879,1.432517103,0.03568288,1.34354056,0.038821795,0.187368085,0.036857216,0.032478747,0.149579242,0.02903759,0.055517844,0.458837144,0.078117941,0.21519731,0.041946841,0.000439613,0.086983165,0.000244093,0.044863505,0.067833333,0.078285328,0.020416667,0.033325279,-20.1474075,1,0.385585008,0.009959163,0.106705364,0.036248993,0.231119405,0.027244989,0.081073144,3.076835056,0.16064546,0.088909402,0.111110643,0.120737852,0.147575561,0.038203035,0.15482137,0.048920743
0.09869443,0.169676727,-0.068740407,0.519022575,0.065631388,-0.20293399,0.078817719,0.106954137,0.091873529,0.137478309,-0.082309349,0.005989567,0.069179682,2.114086183,0.046405633,0.035971891,0.016518629,0.000225292,-0.103944603,0.000112989,0.004788837,0.332365747,0.099965364,0.007256894,0.100661286,-21.59702486,0,0.195032104,0.007439666,0.108317112,0.008540547,-0.0145716,0.003612304,0.060605247,3.058588725,0.287071591,0.02437136,0.068033289,0.23966073,0.086328826,0.007684251,0.097281669,0.200508075
0.099988566,0.158007188,0.099278655,2.492412843,0.086822234,1.633806572,-0.048350892,0.259201372,0.064270136,0.957060627,0.21870874,0.020638554,0.103069863,0.739635962,-0.214085875,0.571095575,0.146826886,0.000389637,-0.088439073,0.000212757,0.092242849,0.155751089,0.098213481,0.142597968,0.103517268,-21.97597496,2,0.517379674,0.052975327,0.210554308,0.017367269,-0.094752366,0.01309694,0.13286087,3.247458096,-0.014087826,0.031520262,0.176931769,0.153737028,0.08336941,0.054384558,0.41262031,0.077331277
0.061165229,0.146466438,0.048510233,2.032129035,0.043679737,1.951624818,-0.054735729,0.566240102,0.081137352,-0.328738826,0.124103205,0.013555394,0.044889493,0.323284751,0.040228344,0.077493811,0.039497276,0.000529436,0.070112764,5.60E-05,0.056886329,0.048666667,0.060697154,0.006166667,0.04748848,-22.83680551,1,0.405024706,0.007333944,0.072682063,0.003604623,0.088552975,0.002808281,0.121538291,3.236488288,0.227939071,0.052785741,0.090937775,0.09191123,0.038379721,0.008188693,0.20773782,0.04787899
0.134640783,0.298684351,-0.120765984,0.801188871,0.091071023,0.786951694,0.097079809,0.427743112,0.201726921,0.345224985,-0.34572389,0.011177719,0.096137441,2.908513609,-0.074454284,0.157846104,0.072720995,0.000335366,-0.128400121,0.000215379,0.029989249,0.827285922,0.000909762,0.019593614,0.014355516,-23.88706881,0,-0.296032877,0.017422868,0.18385688,0.001478347,-0.230625401,0.000545691,0.004708295,3.005470873,-0.007767368,0.119836686,0.096087752,0.467897832,-0.128272889,0.0088086,0.073388714,0.458439201
0.172158446,0.123659169,0.588117597,1.038974768,0.128333641,1.508537096,0.658065958,0.549762208,0.122393322,-0.976368715,-0.792254079,0.021543068,0.142990387,0.079227059,-0.075857497,0.051701051,0.182877385,0.001434332,0.300381173,0.000494355,0.132841458,0.042724964,0.094304148,0.013606676,0.088176717,-23.03069953,2,-0.063199229,0.006667271,0.151721819,0.018226582,-0.196410502,0.007510489,0.216265647,3.254092405,0.073878938,0.043849835,0.181331644,0.081924647,-0.950460841,0.008862015,0.278499309,0.029798621
0.048065244,0.133153519,0.073480978,1.506489613,0.052141837,1.424569702,0.020619615,0.158869533,0.065183639,-0.109201874,0.164356338,0.024165976,0.031682336,0.345727673,0.058415514,0.128602161,0.049430869,0.00049497,0.085302031,0.000160708,0.033587594,0.0625,0.082188489,0.013666667,0.038244437,-21.94424811,1,0.372193924,0.007667306,0.102966039,0.008898967,0.139716833,0.007022257,0.064110487,3.112958663,0.211752417,0.087597106,0.121700936,0.102981074,0.184495211,0.022289774,0.16451648,0.04483707
0.114811623,0.261638852,0.010449406,2.947486736,0.06482206,-0.299501225,0.108939953,0.433840373,0.10713435,0.86466696,0.112342043,0.008506639,0.1245115,3.073296082,-0.080729504,0.118472712,0.116944142,0.000160307,0.053895144,3.16E-05,0.113213862,0.764513788,0.049635745,0.046444122,0.127937545,-25.84664694,0,0.256421836,0.042097623,0.254881132,0.001964839,0.152974118,0.001898129,0.175397911,3.027089479,0.331146185,0.202670765,0.083778057,0.466248574,0.107467124,0.022370787,0.276249265,0.398657231
0.069323995,0.149568704,0.050624355,2.261715314,0.074602354,1.450442124,0.01119895,0.309592677,0.046204487,0.038029315,0.118010202,0.016425001,0.055282229,0.470666405,0.062021,0.204855508,0.036388807,0.000470428,0.097976719,0.000137189,0.04416272,0.072,0.060224796,0.023416667,0.052923316,-20.96814068,1,0.342888063,0.017668139,0.045875195,0.021007476,0.118718989,0.020084958,0.106871094,3.146095228,0.296877576,0.104650683,0.138284429,0.100158519,0.102841979,0.018207376,0.248964408,0.060213351
0.163006141,0.23315784,-0.141402181,2.401057828,0.06698044,-0.114022699,0.005831047,0.293122542,0.116960478,0.456823571,0.018485103,0.004147506,0.112707547,2.531418003,0.097036033,0.304268466,0.064746655,0.000274394,-0.019111998,0.000107698,0.077837027,0.560232221,0.101300504,0.074383164,0.051768696,-24.01892883,0,-0.324685513,0.019052803,0.14999085,0.007217579,0.199932276,0.004250462,0.124755161,2.835997668,0.016373007,0.111138233,0.05603344,0.419037115,0.204343325,0.007355566,0.164853988,0.357285429
0,6.97E-09,3.13E-15,0,0,2.28E-14,4.38E-15,0,0,1.23E-14,3.91E-15,0,0,0.009028486,3.40E-15,0,0,0,4.10E-15,0,0,0,2.95E-15,0,0,-50.59644256,2,8.90E-15,0,0,3.96E-07,8.26E-15,0,0,3.321071235,6.60E-15,0,0,0.000181422,4.53E-15,0,0,0
0.04167485,0.145155186,0.081732124,1.72555688,0.058483968,1.356150033,0.029423514,0.242631084,0.033249447,0.088223555,0.184815705,0.021328493,0.052404561,0.541203905,0.085780711,0.274496962,0.027278039,0.000480548,0.125918727,0.000152674,0.062422309,0.10425,0.037071057,0.05575,0.058667529,-21.0749093,1,0.404439517,0.01483457,0.125088242,0.019836898,0.196982096,0.017721311,0.091449967,3.150503887,0.177337716,0.079411714,0.098384171,0.128094319,0.162048274,0.032378148,0.199850031,0.055796316
0.091868502,0.289634992,-0.120030513,1.474097637,0.056191739,1.020224381,-0.103386411,0.30743876,0.036643824,0.405478362,-0.05022422,0.007926147,0.070713517,3.159962702,0.159145464,0.059676493,0.126900388,0.000188127,-0.077752385,5.54E-05,0.151292345,0.894775036,0.100148564,0.035195936,0.041736124,-20.93829596,0,0.12720338,0.023044819,0.058786429,0.084946397,0.009260616,0.030213889,0.14325857,2.967780549,-0.015897161,0.111490451,0.072637033,0.530608009,-0.058717529,0.009186861,0.194605895,0.506804573
0.05323545,0.174381059,-0.239998994,0.136984769,0.083184223,0.423270028,0.094159402,0.074767235,0.040794771,-1.244919118,-0.061338933,0.00222931,0.041996252,1.302534466,-0.175090092,0.053441859,0.035656148,0.000142577,-0.150086903,9.49E-06,0.047335497,0.275083333,0.036565439,0.007,0.045049117,-19.4776783,1,0.2080847,0.00287524,0.122231669,0.038159233,-0.579895609,0.003436503,0.10547926,2.653846877,0.340037964,0.063621769,0.098060316,0.194838292,-0.131534324,0.001897619,0.166104563,0.133594466
0.12241648,0.237867225,-0.042568208,1.180802087,0.076147839,-0.759520404,-0.11341957,0.191440358,0.03073146,-0.02288161,-0.165953522,0.002747155,0.136952931,3.020829639,-0.140899002,0.057855839,0.151027574,0.000138031,-0.118492516,2.71E-05,0.098262778,0.795355588,-0.010468479,0.007982583,0.221538712,-21.79333222,0,-0.330507537,0.012883324,0.159727652,0.052092838,-0.274714253,0.032692727,0.184820492,3.132776411,-0.082619163,0.122758094,0.10237667,0.5081345,-0.00897318,0.00775555,0.291309008,0.513699873
0.043040777,0.177532536,-0.202979436,0.126069969,0.053668651,0.471581302,0.083651121,0.089212385,0.045254096,-1.254807377,-0.033884917,0.001342397,0.068537655,1.265279815,0.010139648,0.102528677,0.038957173,0.000151112,-0.16870839,1.31E-05,0.08219769,0.281,-0.029694998,0.01,0.064377877,-19.70056994,1,0.061000294,0.008750729,0.064575369,0.032301299,-0.885923954,0.002255693,0.08852145,2.632201276,0.119951428,0.087554851,0.077430054,0.197648577,-0.168667842,0.004597128,0.059933734,0.136553046
0.14332273,0.257800924,-0.306758495,0.256086317,0.077473324,-0.848903845,-0.27120189,0.055003251,0.034535842,-0.355471684,-0.52008235,0.00218983,0.054970186,3.051710526,-0.427354923,0.06785682,0.037161589,0.000248206,-0.233687245,6.22E-05,0.026817467,0.753991292,-0.113059611,0.041364296,0.032164955,-18.61990952,0,-0.293872414,0.018511797,0.069639932,0.11365704,-0.53763288,0.02265974,0.001610864,3.189297769,-0.183291644,0.081786901,0.042184077,0.473382817,-0.327698254,0.008980258,0.003853302,0.435934664
0.039199962,0.180866755,0.082988573,0.069454334,0.053304247,0.280824905,0.067339466,0.066595788,0.059125023,-0.674184087,-0.181217036,0.002530269,0.050463235,1.729841669,-0.050154142,0.056889502,0.084818575,0.000114223,-0.061685324,7.84E-06,0.03668697,0.29825,0.02602095,0.012583333,0.034146862,-17.69740767,1,-0.475056557,0.00887574,0.075495302,0.12433851,-0.577885976,0.005816326,0.075547694,3.303037328,-0.377819916,0.009756339,0.104164199,0.216982006,-0.15112319,0.002846371,0.066261613,0.172472706
0.077384531,0.264488986,0.021493875,1.189351882,0.034560116,-0.352908533,0.198875115,0.4167322,0.096437097,0.084505281,-0.053859843,0.002505278,0.042071151,3.020018069,0.068523834,0.071835244,0.062372378,0.000151715,-0.096952724,2.48E-05,0.105405052,0.695754717,-0.154607418,0.040820029,0.019146157,-18.96175633,0,0.098511038,0.029032843,0.134620214,0.141955107,0.109619363,0.054251271,0.111857055,3.224719304,0.108531167,0.057987406,0.114509403,0.428710792,-0.012448231,0.021632439,0.079070473,0.367265469
0.231042184,0.127136434,-0.104641438,0.446418351,0.087925667,-0.03739226,0.20942572,0.272978714,0.122656577,-0.310243411,0.911690917,0.011614609,0.284319928,0.246109753,-0.47491811,0.143795782,0.152126283,0.001039604,-0.004043087,0.000268263,0.144148072,0.096063135,0.084154023,0.004807692,0.093854995,-27.75521497,2,0.668591926,0.011112119,0.163527345,0.000490281,-0.228340616,0.000139441,0.167113352,3.088510347,0.373546899,0.142160744,0.110713218,0.095549645,-0.444020195,0.006676305,0.476917922,0.058599419
0.152297755,0.084118741,-0.072278618,0.924332488,0.108975365,-0.269501671,-0.138952772,0.70569027,0.065040436,-1.129720388,0.270059808,0.021634328,0.20604048,0.128228159,0.284076404,0.041348339,0.253680815,0.000586343,0.150647344,0.000164484,0.166579327,0.085722061,-0.145771383,0.005714804,0.119629265,-22.78012876,2,0.56867654,0.007982583,0.285772666,0.007066658,-1.285480752,0.006514607,0.277677795,2.616928142,0.382372473,0.285083719,0.191505706,0.086543677,-0.148472441,0.007939947,0.419893353,0.063407112
0.158567275,0.090213882,-0.04485538,0.956031426,0.105053918,-0.272827917,-0.103012913,0.567544107,0.088834676,-1.195933297,0.280645042,0.022020287,0.165961221,0.139905415,0.444942763,0.042424074,0.122489775,0.000651197,0.041270303,0.00020123,0.119580942,0.086629173,-0.017024391,0.005170537,0.149320733,-22.61437266,2,0.63065808,0.010522496,0.159444621,0.008802366,-1.358361333,0.007120734,0.300155937,2.676454374,0.373502837,0.297512676,0.16141208,0.083928487,-0.234160937,0.005938092,0.172645444,0.061592888
0.193207755,0.121298556,-0.040279748,0.580057076,0.097707881,1.320783144,0.028355851,0.31446361,0.070683754,-0.400827155,0.345165386,0.019919339,0.14688595,0.230392661,0.00107904,0.094401747,0.293502665,0.001048665,0.035125161,0.000378481,0.088550241,0.079644412,-0.013689532,0.019593614,0.207498068,-21.8205076,2,0.579709987,0.006803338,0.155873286,0.027787515,-0.098356853,0.020738514,0.102816759,3.262660285,0.003980116,0.024163726,0.160988871,0.086315314,0.300373983,0.006429043,0.301186749,0.058372642
0.12156162,0.116983993,-0.000706881,0.199001467,0.093587049,1.870851494,0.101557548,0.09924232,0.122200597,-0.579897357,0.24209557,0.015455771,0.159790279,0.193741206,0.014075908,0.067633195,0.306409768,0.000789893,0.025031362,0.000228665,0.085931284,0.059506531,-0.101542088,0.006077649,0.159728546,-20.68707173,2,0.488604759,0.004716981,0.102921751,0.054913952,0.192676097,0.013063612,0.159206929,3.288510226,-0.104257632,0.020765542,0.144390517,0.073898461,0.307860537,0.005818351,0.177794733,0.044176343
0.506234453,0.11188495,0.086347515,0.438867853,0.210740019,2.291459516,-0.07213208,0.994161007,0.094998212,-1.616920472,0.439152395,0.03674229,0.488711149,0.0159056,-0.068032625,0.009726685,0.208752861,0.001826542,-0.387424851,0.000720217,0.298711857,0.024764151,-0.200944363,0.00154209,0.160497994,-21.23243486,2,-0.742693463,0.004127358,0.391165611,0.120872566,-0.914388464,0.078137712,0.371216157,3.253469159,0.054622572,0.030972165,0.324023699,0.053750031,0.105462867,0.015941562,0.489795155,0.022451016
0.652103885,0.092233935,-0.001303889,0.788098079,0.21340447,-2.585588078,0.051961768,0.721381895,0.117099351,-0.378565303,0,0.031243203,0.384913828,0.849225249,0,0.146614025,0.343695958,0.00188809,0.259322207,0.000391647,0.570442948,0.11266328,0,0.014876633,0.648950511,-24.84130983,2,0,0.012246009,0.695002839,0.060113851,0.003214263,0.014583109,0.243926343,3.263033904,0,0.028821533,0.613236169,0.110423429,-0.357538647,0.011060586,0.366462599,0.082275036
0.0848351,0.126943717,0,12.50211551,0.042054169,0,0,0.174638126,0.027027335,-0.102970152,0.08356245,0.069526655,0.08356245,0.323795747,0,0.078439564,0.06245724,0.000419128,0,0.000419128,0.053863843,0.013334543,0,0.013334543,0.041949676,-38.09432706,2,-0.163827853,0.005714804,0.429202134,9.54E-05,-0.0334926,9.54E-05,0.206779819,3.187083583,0,0.127555524,0.119740128,0.085862626,0,0.076920606,0.465540969,0.005714804
0.094004784,0.130856225,-0.161560746,0.395581188,0.092559966,-0.00455123,0.283968099,0.297577124,0.110865094,-0.016873541,1.183720193,0.012648803,0.109350236,0.573750251,-0.415049711,0.10166223,0.21257501,0.000870601,0.00207419,0.000199686,0.120428125,0.101233672,0.099942724,0.001088534,0.068035304,-30.68748407,2,0.692096341,0.011474964,0.166569189,7.00E-05,-0.010873834,2.01E-05,0.120572434,3.095997838,0.402274158,0.073184162,0.118956096,0.100694329,-0.72759844,0.00432444,0.329866547,0.061184688
0.075930193,0.081211507,-0.348971521,0.387546051,0.055074744,-3.549353838,0.516240637,0.300027249,0.054403994,-1.130345836,1.35827684,0.019061682,0.062433889,0.418024012,-0.091306198,0.088109681,0.090280506,0.000846352,-0.448506356,0.000308462,0.089867729,0.099600871,0.268893351,0.000634978,0.054291623,-25.8165642,2,1.537520246,0.001451379,0.174304047,0.016715087,0.472952119,0.003926026,0.152070567,2.414949404,0.117916897,0.176108616,0.078601617,0.096385903,-1.335629275,0.004835476,0.091149016,0.089078374
0.06219884,0.077498779,-0.318810949,0.437633826,0.043628894,-3.709981862,0.498626172,0.418107206,0.047375646,-1.073599372,1.314326396,0.022328989,0.081000661,0.410851055,-0.060018028,0.048519757,0.073161864,0.000761122,-0.378153458,0.000347664,0.055506264,0.099328737,0.263379016,0.000453556,0.072662964,-26.07810586,2,1.342492537,0.001315312,0.172670228,0.014476075,0.452571689,0.002374794,0.133938936,2.46664632,0.04998127,0.094968902,0.059663622,0.096191448,-1.320103928,0.004726709,0.112070056,0.08912373
0.405572061,0.141012396,-0.14711847,3.164758333,0.194137769,-1.012897947,0.025382103,0.691771078,0.093050702,-0.218020111,0.403338163,0.012722135,0.354136219,0.849552408,0.100455455,0.399470715,0.304923714,0.000464411,-0.25022794,0.000219832,0.333788794,0.14350508,0.168561748,0.07021045,0.324031357,-24.64637001,2,-0.240621098,0.034107402,0.548386287,0.012111027,-0.518218745,0.012110863,0.341879609,3.125259598,0.395097173,0.189318602,0.212878509,0.162472482,-0.373489646,0.036058762,0.776566552,0.085177794
0.187477579,0.194733693,0.042533777,0.381558476,0.157094064,0.112607584,0.012569277,0.30609857,0.109276346,0.098503931,0.289043275,0.015641655,0.18316858,2.035004887,-0.019773464,0.255485113,0.187759494,0.000171751,-0.054398207,0.000120745,0.174024623,0.455732946,0.102111829,0.023584906,0.148984285,-25.79753575,2,-0.319571352,0.062953556,0.226211494,0.007387029,0.404228292,0.006498163,0.263236245,2.434062029,-0.600605843,0.335523657,0.22328817,0.343406964,0.505280347,0.017015466,0.372678535,0.191309869
0.052178087,0.192695998,-0.038046643,0.085408957,0.029706711,1.139774757,-0.013695127,0.046456315,0.049532918,-0.6164,-0.034237359,0.001756515,0.053059643,1.233764718,-0.067127306,0.052571963,0.028388364,0.000121205,-0.019894804,5.42E-05,0.045158873,0.239477504,-0.09119608,0.017325835,0.032958175,-18.00797971,1,-0.364362312,0.004989115,0.060057811,0.074748044,-0.345660744,0.005216451,0.029767864,2.738785285,-0.137022347,0.078168676,0.020471835,0.205238245,-0.016802868,0.003125231,0.031741423,0.10259434
0.052917754,0.259361734,-0.1017076,0.42107818,0.040641063,-0.949315917,0.230955733,0.07928039,0.097094575,-0.053729386,-0.042699364,0.000573561,0.018487718,2.159409027,-0.009835059,0.046588623,0.023034465,0.00028103,0.025862813,0.000173286,0.052854727,0.900580552,0.147591988,0.003628447,0.076139406,-21.05163778,0,-0.263671169,0.04845735,0.037628161,0.069455906,-0.294778883,0.007152037,0.018362447,2.791821472,0.140463213,0.020356851,0.069503725,0.523190789,-0.35392488,0.018668169,0.047245548,0.509437387
0.039443161,0.181846376,0.047229823,0.035144287,0.025026709,0.172650295,0.011768351,0.053704898,0.041542638,-0.601843758,-0.13345464,0.001720769,0.029181531,1.75958716,-0.103328836,0.044037666,0.051592264,0.000108418,-0.120512036,5.34E-06,0.037859856,0.30025,0.010176241,0.009583333,0.041332006,-17.55205879,1,-0.428286565,0.003875323,0.062248588,0.135779448,-0.494956473,0.003457816,0.06386526,3.31006364,-0.393070206,0.005253548,0.030663828,0.216956387,-0.186073893,0.003488066,0.085869778,0.176223019
0.121687582,0.267213057,-0.003017796,0.356082869,0.065631547,-0.486787725,0.07785542,0.102215321,0.024756283,-0.032463778,0.056584579,0.001637781,0.032664692,2.957826229,0.082474095,0.056234012,0.060417583,0.000302376,-0.127314831,7.12E-05,0.079014141,0.79862119,0.013612301,0.010885341,0.074283082,-18.83991018,0,0.502017559,0.010163339,0.106499275,0.071481128,-0.192406942,0.024637899,0.068866769,2.988488105,0.083971322,0.095124838,0.055702141,0.454980286,0.052994183,0.005632587,0.090762449,0.363883848
0.044400768,0.184039924,0.04302611,0.045567844,0.02050381,0.05974319,-0.00313944,0.06332271,0.048883544,-0.635365665,-0.124828757,0.001145718,0.074671707,1.806469847,-0.225430773,0.046571172,0.080644509,0.000104432,-0.063122452,6.48E-06,0.031718686,0.3115,-0.040472306,0.0095,0.025050585,-17.38547311,1,-0.494807325,0.003625302,0.082681976,0.160879454,-0.473603672,0.006892091,0.037724852,3.305342608,-0.355093745,0.004133366,0.035400212,0.222653357,-0.235440317,0.002653684,0.047753788,0.176973081
0.116712498,0.236930896,-0.077411268,2.143704949,0.048988353,-0.754160346,-0.078682907,0.186597405,0.066151902,0.144241133,-0.189056915,0.002371801,0.121865238,2.970293757,-0.1747009,0.083875668,0.21668746,0.000140368,-0.101386668,3.79E-05,0.090994421,0.793904209,-0.037152001,0.007256894,0.102450076,-22.86344931,0,-0.234997213,0.013790601,0.243324963,0.03041994,-0.214796791,0.026786026,0.160280327,3.064211199,-0.182576245,0.179721714,0.137149534,0.511796004,0.027134961,0.011657985,0.239797585,0.510978044
